destinatario,userIp,notificationId,mensaje,latencia_ms,timestamp
Buyer,192.168.2.17,notif-1756614690586-5156,Este es el mensaje de la notificacion,509,1756614691104
Seller,192.168.1.63,notif-1756614690599-1222,Este es el mensaje de la notificacion,503,1756614691115
Buyer,192.168.2.46,notif-1756614690599-1222,Este es el mensaje de la notificacion,503,1756614691115
Seller,192.168.1.62,notif-1756614690679-2014,Este es el mensaje de la notificacion,511,1756614691193
Buyer,192.168.2.22,notif-1756614690679-2014,Este es el mensaje de la notificacion,511,1756614691193
Seller,192.168.1.55,notif-1756614690695-1577,Este es el mensaje de la notificacion,506,1756614691210
Buyer,192.168.2.59,notif-1756614690695-1577,Este es el mensaje de la notificacion,506,1756614691210
Seller,192.168.1.74,notif-1756614690728-4152,Este es el mensaje de la notificacion,505,1756614691233
Buyer,192.168.2.41,notif-1756614690728-4152,Este es el mensaje de la notificacion,505,1756614691233
Seller,192.168.1.88,notif-1756614690728-4269,Este es el mensaje de la notificacion,502,1756614691266
Buyer,192.168.2.50,notif-1756614690728-4269,Este es el mensaje de la notificacion,502,1756614691266
Seller,192.168.1.98,notif-1756614690801-9631,Este es el mensaje de la notificacion,507,1756614691427
Buyer,192.168.2.3,notif-1756614690801-9631,Este es el mensaje de la notificacion,507,1756614691427
Seller,192.168.1.60,notif-1756614690846-6627,Este es el mensaje de la notificacion,511,1756614691538
Buyer,192.168.2.28,notif-1756614690846-6627,Este es el mensaje de la notificacion,511,1756614691538
Seller,192.168.1.21,notif-1756614690902-2194,Este es el mensaje de la notificacion,501,1756614691608
Buyer,192.168.2.62,notif-1756614690902-2194,Este es el mensaje de la notificacion,501,1756614691608
Seller,192.168.1.93,notif-1756614690935-1293,Este es el mensaje de la notificacion,504,1756614691611
Buyer,192.168.2.19,notif-1756614690935-1293,Este es el mensaje de la notificacion,504,1756614691611
Seller,192.168.1.45,notif-1756614690854-2842,Este es el mensaje de la notificacion,510,1756614691608
Buyer,192.168.2.72,notif-1756614690854-2842,Este es el mensaje de la notificacion,510,1756614691608
Seller,192.168.1.61,notif-1756614690993-7775,Este es el mensaje de la notificacion,504,1756614691621
Buyer,192.168.2.76,notif-1756614690993-7775,Este es el mensaje de la notificacion,504,1756614691621
Seller,192.168.1.62,notif-1756614691034-8259,Este es el mensaje de la notificacion,515,1756614691711
Buyer,192.168.2.94,notif-1756614691034-8259,Este es el mensaje de la notificacion,515,1756614691711
Seller,192.168.1.56,notif-1756614691088-5791,Este es el mensaje de la notificacion,515,1756614691727
Buyer,192.168.2.58,notif-1756614691088-5791,Este es el mensaje de la notificacion,515,1756614691727
Seller,192.168.1.73,notif-1756614691090-2730,Este es el mensaje de la notificacion,503,1756614691736
Buyer,192.168.2.76,notif-1756614691090-2730,Este es el mensaje de la notificacion,503,1756614691736
Seller,192.168.1.49,notif-1756614691148-6580,Este es el mensaje de la notificacion,503,1756614691771
Buyer,192.168.2.45,notif-1756614691148-6580,Este es el mensaje de la notificacion,503,1756614691771
Seller,192.168.1.100,notif-1756614691148-8495,Este es el mensaje de la notificacion,507,1756614691938
Buyer,192.168.2.60,notif-1756614691148-8495,Este es el mensaje de la notificacion,507,1756614691938
Seller,192.168.1.3,notif-1756614691296-5763,Este es el mensaje de la notificacion,502,1756614692041
Buyer,192.168.2.69,notif-1756614691296-5763,Este es el mensaje de la notificacion,502,1756614692041
Seller,192.168.1.84,notif-1756614691373-8678,Este es el mensaje de la notificacion,506,1756614692118
Buyer,192.168.2.65,notif-1756614691373-8678,Este es el mensaje de la notificacion,506,1756614692118
Seller,192.168.1.8,notif-1756614691378-1825,Este es el mensaje de la notificacion,505,1756614692118
Buyer,192.168.2.45,notif-1756614691378-1825,Este es el mensaje de la notificacion,505,1756614692118
Seller,192.168.1.87,notif-1756614691310-7763,Este es el mensaje de la notificacion,507,1756614692118
Buyer,192.168.2.19,notif-1756614691310-7763,Este es el mensaje de la notificacion,507,1756614692118
Seller,192.168.1.30,notif-1756614691484-2200,Este es el mensaje de la notificacion,503,1756614692124
Buyer,192.168.2.100,notif-1756614691484-2200,Este es el mensaje de la notificacion,503,1756614692124
Seller,192.168.1.45,notif-1756614691484-9929,Este es el mensaje de la notificacion,503,1756614692215
Buyer,192.168.2.9,notif-1756614691484-9929,Este es el mensaje de la notificacion,503,1756614692215
Seller,192.168.1.93,notif-1756614691669-3649,Este es el mensaje de la notificacion,501,1756614692239
Buyer,192.168.2.97,notif-1756614691669-3649,Este es el mensaje de la notificacion,501,1756614692239
Seller,192.168.1.41,notif-1756614691621-3205,Este es el mensaje de la notificacion,512,1756614692239
Buyer,192.168.2.54,notif-1756614691621-3205,Este es el mensaje de la notificacion,512,1756614692239
Seller,192.168.1.73,notif-1756614691752-7186,Este es el mensaje de la notificacion,501,1756614692276
Buyer,192.168.2.63,notif-1756614691752-7186,Este es el mensaje de la notificacion,501,1756614692276
Seller,192.168.1.50,notif-1756614691755-2619,Este es el mensaje de la notificacion,546,1756614692486
Buyer,192.168.2.2,notif-1756614691755-2619,Este es el mensaje de la notificacion,546,1756614692486
Seller,192.168.1.1,notif-1756614691780-3087,Este es el mensaje de la notificacion,504,1756614692548
Buyer,192.168.2.91,notif-1756614691780-3087,Este es el mensaje de la notificacion,504,1756614692548
Seller,192.168.1.43,notif-1756614691787-3621,Este es el mensaje de la notificacion,505,1756614692627
Buyer,192.168.2.16,notif-1756614691787-3621,Este es el mensaje de la notificacion,505,1756614692627
Seller,192.168.1.86,notif-1756614692073-522,Este es el mensaje de la notificacion,503,1756614692630
Buyer,192.168.2.83,notif-1756614692073-522,Este es el mensaje de la notificacion,503,1756614692630
Seller,192.168.1.12,notif-1756614691893-3037,Este es el mensaje de la notificacion,503,1756614692627
Buyer,192.168.2.49,notif-1756614691893-3037,Este es el mensaje de la notificacion,503,1756614692627
Seller,192.168.1.56,notif-1756614692041-3218,Este es el mensaje de la notificacion,500,1756614692627
Buyer,192.168.2.49,notif-1756614692041-3218,Este es el mensaje de la notificacion,500,1756614692627
Seller,192.168.1.56,notif-1756614692080-1348,Este es el mensaje de la notificacion,503,1756614692718
Buyer,192.168.2.73,notif-1756614692080-1348,Este es el mensaje de la notificacion,503,1756614692718
Seller,192.168.1.19,notif-1756614692110-6073,Este es el mensaje de la notificacion,502,1756614692743
Buyer,192.168.2.96,notif-1756614692110-6073,Este es el mensaje de la notificacion,502,1756614692743
Seller,192.168.1.95,notif-1756614692151-3975,Este es el mensaje de la notificacion,508,1756614692751
Buyer,192.168.2.12,notif-1756614692151-3975,Este es el mensaje de la notificacion,508,1756614692751
Seller,192.168.1.62,notif-1756614692153-6979,Este es el mensaje de la notificacion,505,1756614692783
Buyer,192.168.2.19,notif-1756614692153-6979,Este es el mensaje de la notificacion,505,1756614692783
Seller,192.168.1.59,notif-1756614692179-8030,Este es el mensaje de la notificacion,509,1756614692997
Buyer,192.168.2.48,notif-1756614692179-8030,Este es el mensaje de la notificacion,509,1756614692997
Seller,192.168.1.92,notif-1756614692190-7384,Este es el mensaje de la notificacion,506,1756614693056
Buyer,192.168.2.32,notif-1756614692190-7384,Este es el mensaje de la notificacion,506,1756614693056
Seller,192.168.1.48,notif-1756614692386-5243,Este es el mensaje de la notificacion,503,1756614693135
Buyer,192.168.2.79,notif-1756614692386-5243,Este es el mensaje de la notificacion,503,1756614693135
Seller,192.168.1.83,notif-1756614692384-5665,Este es el mensaje de la notificacion,505,1756614693135
Buyer,192.168.2.50,notif-1756614692384-5665,Este es el mensaje de la notificacion,505,1756614693135
Seller,192.168.1.97,notif-1756614692426-861,Este es el mensaje de la notificacion,508,1756614693142
Buyer,192.168.2.6,notif-1756614692426-861,Este es el mensaje de la notificacion,508,1756614693142
Seller,192.168.1.91,notif-1756614692472-2160,Este es el mensaje de la notificacion,508,1756614693142
Buyer,192.168.2.94,notif-1756614692472-2160,Este es el mensaje de la notificacion,508,1756614693142
Seller,192.168.1.92,notif-1756614692546-7621,Este es el mensaje de la notificacion,515,1756614693237
Buyer,192.168.2.17,notif-1756614692546-7621,Este es el mensaje de la notificacion,515,1756614693237
Seller,192.168.1.11,notif-1756614692613-5886,Este es el mensaje de la notificacion,507,1756614693253
Buyer,192.168.2.13,notif-1756614692613-5886,Este es el mensaje de la notificacion,507,1756614693253
Seller,192.168.1.88,notif-1756614692637-8209,Este es el mensaje de la notificacion,503,1756614693255
Buyer,192.168.2.81,notif-1756614692637-8209,Este es el mensaje de la notificacion,503,1756614693255
Seller,192.168.1.23,notif-1756614692669-6589,Este es el mensaje de la notificacion,503,1756614693290
Buyer,192.168.2.18,notif-1756614692669-6589,Este es el mensaje de la notificacion,503,1756614693290
Seller,192.168.1.100,notif-1756614692710-1191,Este es el mensaje de la notificacion,504,1756614693501
Buyer,192.168.2.9,notif-1756614692710-1191,Este es el mensaje de la notificacion,504,1756614693501
Seller,192.168.1.98,notif-1756614692710-6205,Este es el mensaje de la notificacion,502,1756614693559
Buyer,192.168.2.54,notif-1756614692710-6205,Este es el mensaje de la notificacion,502,1756614693559
Seller,192.168.1.10,notif-1756614692715-3196,Este es el mensaje de la notificacion,509,1756614693644
Buyer,192.168.2.65,notif-1756614692715-3196,Este es el mensaje de la notificacion,509,1756614693644
Seller,192.168.1.26,notif-1756614692744-3082,Este es el mensaje de la notificacion,508,1756614693644
Buyer,192.168.2.19,notif-1756614692744-3082,Este es el mensaje de la notificacion,508,1756614693644
Seller,192.168.1.42,notif-1756614692766-9325,Este es el mensaje de la notificacion,512,1756614693657
Buyer,192.168.2.3,notif-1756614692766-9325,Este es el mensaje de la notificacion,512,1756614693657
Seller,192.168.1.92,notif-1756614692766-1382,Este es el mensaje de la notificacion,511,1756614693657
Buyer,192.168.2.19,notif-1756614692766-1382,Este es el mensaje de la notificacion,511,1756614693657
Seller,192.168.1.51,notif-1756614692776-3206,Este es el mensaje de la notificacion,502,1756614693739
Buyer,192.168.2.34,notif-1756614692776-3206,Este es el mensaje de la notificacion,502,1756614693739
Seller,192.168.1.16,notif-1756614692806-7434,Este es el mensaje de la notificacion,500,1756614693753
Buyer,192.168.2.31,notif-1756614692806-7434,Este es el mensaje de la notificacion,500,1756614693753
Seller,192.168.1.74,notif-1756614692827-9882,Este es el mensaje de la notificacion,508,1756614693763
Buyer,192.168.2.45,notif-1756614692827-9882,Este es el mensaje de la notificacion,508,1756614693763
Seller,192.168.1.77,notif-1756614692840-5998,Este es el mensaje de la notificacion,505,1756614693795
Buyer,192.168.2.57,notif-1756614692840-5998,Este es el mensaje de la notificacion,505,1756614693795
Seller,192.168.1.40,notif-1756614692851-571,Este es el mensaje de la notificacion,506,1756614694007
Buyer,192.168.2.2,notif-1756614692851-571,Este es el mensaje de la notificacion,506,1756614694007
Seller,192.168.1.24,notif-1756614692876-6961,Este es el mensaje de la notificacion,504,1756614694063
Buyer,192.168.2.78,notif-1756614692876-6961,Este es el mensaje de la notificacion,504,1756614694063
Seller,192.168.1.25,notif-1756614692893-8643,Este es el mensaje de la notificacion,502,1756614694152
Buyer,192.168.2.56,notif-1756614692893-8643,Este es el mensaje de la notificacion,502,1756614694152
Seller,192.168.1.98,notif-1756614692926-3842,Este es el mensaje de la notificacion,502,1756614694152
Buyer,192.168.2.25,notif-1756614692926-3842,Este es el mensaje de la notificacion,502,1756614694152
Seller,192.168.1.39,notif-1756614692926-6526,Este es el mensaje de la notificacion,500,1756614694160
Buyer,192.168.2.22,notif-1756614692926-6526,Este es el mensaje de la notificacion,500,1756614694160
Seller,192.168.1.37,notif-1756614692943-3471,Este es el mensaje de la notificacion,513,1756614694174
Buyer,192.168.2.68,notif-1756614692943-3471,Este es el mensaje de la notificacion,513,1756614694174
Seller,192.168.1.41,notif-1756614692963-9888,Este es el mensaje de la notificacion,511,1756614694253
Buyer,192.168.2.39,notif-1756614692963-9888,Este es el mensaje de la notificacion,511,1756614694253
Seller,192.168.1.45,notif-1756614692987-3099,Este es el mensaje de la notificacion,503,1756614694261
Buyer,192.168.2.94,notif-1756614692987-3099,Este es el mensaje de la notificacion,503,1756614694261
Seller,192.168.1.57,notif-1756614693127-2380,Este es el mensaje de la notificacion,503,1756614694271
Buyer,192.168.2.44,notif-1756614693127-2380,Este es el mensaje de la notificacion,503,1756614694271
Seller,192.168.1.39,notif-1756614693309-1077,Este es el mensaje de la notificacion,513,1756614694310
Buyer,192.168.2.82,notif-1756614693309-1077,Este es el mensaje de la notificacion,513,1756614694310
Seller,192.168.1.39,notif-1756614693340-5383,Este es el mensaje de la notificacion,515,1756614694526
Buyer,192.168.2.20,notif-1756614693340-5383,Este es el mensaje de la notificacion,515,1756614694526
Seller,192.168.1.89,notif-1756614693426-5798,Este es el mensaje de la notificacion,506,1756614694569
Buyer,192.168.2.54,notif-1756614693426-5798,Este es el mensaje de la notificacion,506,1756614694569
Seller,192.168.1.83,notif-1756614693467-5527,Este es el mensaje de la notificacion,502,1756614694657
Buyer,192.168.2.48,notif-1756614693467-5527,Este es el mensaje de la notificacion,502,1756614694657
Seller,192.168.1.83,notif-1756614693472-6191,Este es el mensaje de la notificacion,503,1756614694665
Buyer,192.168.2.12,notif-1756614693472-6191,Este es el mensaje de la notificacion,503,1756614694665
Seller,192.168.1.74,notif-1756614693470-3303,Este es el mensaje de la notificacion,508,1756614694665
Buyer,192.168.2.84,notif-1756614693470-3303,Este es el mensaje de la notificacion,508,1756614694665
Seller,192.168.1.57,notif-1756614693478-7727,Este es el mensaje de la notificacion,513,1756614694691
Buyer,192.168.2.45,notif-1756614693478-7727,Este es el mensaje de la notificacion,513,1756614694691
Seller,192.168.1.19,notif-1756614693498-8114,Este es el mensaje de la notificacion,507,1756614694762
Buyer,192.168.2.54,notif-1756614693498-8114,Este es el mensaje de la notificacion,507,1756614694762
Seller,192.168.1.30,notif-1756614693584-6103,Este es el mensaje de la notificacion,508,1756614694770
Buyer,192.168.2.14,notif-1756614693584-6103,Este es el mensaje de la notificacion,508,1756614694770
Seller,192.168.1.57,notif-1756614693679-9888,Este es el mensaje de la notificacion,508,1756614694779
Buyer,192.168.2.83,notif-1756614693679-9888,Este es el mensaje de la notificacion,508,1756614694779
Seller,192.168.1.64,notif-1756614693693-7063,Este es el mensaje de la notificacion,502,1756614694814
Buyer,192.168.2.26,notif-1756614693693-7063,Este es el mensaje de la notificacion,502,1756614694814
Seller,192.168.1.40,notif-1756614693696-7865,Este es el mensaje de la notificacion,509,1756614695040
Buyer,192.168.2.23,notif-1756614693696-7865,Este es el mensaje de la notificacion,509,1756614695040
Seller,192.168.1.73,notif-1756614693795-8291,Este es el mensaje de la notificacion,505,1756614695076
Buyer,192.168.2.17,notif-1756614693795-8291,Este es el mensaje de la notificacion,505,1756614695076
Seller,192.168.1.32,notif-1756614693876-3283,Este es el mensaje de la notificacion,502,1756614695161
Buyer,192.168.2.74,notif-1756614693876-3283,Este es el mensaje de la notificacion,502,1756614695161
Seller,192.168.1.71,notif-1756614693909-6083,Este es el mensaje de la notificacion,501,1756614695169
Buyer,192.168.2.3,notif-1756614693909-6083,Este es el mensaje de la notificacion,501,1756614695169
Seller,192.168.1.44,notif-1756614693926-1328,Este es el mensaje de la notificacion,502,1756614695170
Buyer,192.168.2.38,notif-1756614693926-1328,Este es el mensaje de la notificacion,502,1756614695170
Seller,192.168.1.98,notif-1756614693934-4297,Este es el mensaje de la notificacion,507,1756614695204
Buyer,192.168.2.73,notif-1756614693934-4297,Este es el mensaje de la notificacion,507,1756614695204
Seller,192.168.1.38,notif-1756614693991-6542,Este es el mensaje de la notificacion,507,1756614695270
Buyer,192.168.2.81,notif-1756614693991-6542,Este es el mensaje de la notificacion,507,1756614695270
Seller,192.168.1.79,notif-1756614694135-3906,Este es el mensaje de la notificacion,508,1756614695278
Buyer,192.168.2.88,notif-1756614694135-3906,Este es el mensaje de la notificacion,508,1756614695278
Seller,192.168.1.72,notif-1756614694271-1851,Este es el mensaje de la notificacion,507,1756614695286
Buyer,192.168.2.29,notif-1756614694271-1851,Este es el mensaje de la notificacion,507,1756614695286
Seller,192.168.1.11,notif-1756614694376-1212,Este es el mensaje de la notificacion,511,1756614695326
Buyer,192.168.2.67,notif-1756614694376-1212,Este es el mensaje de la notificacion,511,1756614695326
Seller,192.168.1.65,notif-1756614694510-3785,Este es el mensaje de la notificacion,502,1756614695543
Buyer,192.168.2.90,notif-1756614694510-3785,Este es el mensaje de la notificacion,502,1756614695543
Seller,192.168.1.4,notif-1756614694561-1380,Este es el mensaje de la notificacion,508,1756614695585
Buyer,192.168.2.74,notif-1756614694561-1380,Este es el mensaje de la notificacion,508,1756614695585
Seller,192.168.1.15,notif-1756614694561-7701,Este es el mensaje de la notificacion,505,1756614695667
Buyer,192.168.2.26,notif-1756614694561-7701,Este es el mensaje de la notificacion,505,1756614695667
Seller,192.168.1.3,notif-1756614695076-7700,Este es el mensaje de la notificacion,513,1756614695684
Buyer,192.168.2.56,notif-1756614695076-7700,Este es el mensaje de la notificacion,513,1756614695684
Seller,192.168.1.88,notif-1756614694735-6967,Este es el mensaje de la notificacion,513,1756614695684
Buyer,192.168.2.55,notif-1756614694735-6967,Este es el mensaje de la notificacion,513,1756614695684
Seller,192.168.1.13,notif-1756614695152-3595,Este es el mensaje de la notificacion,510,1756614695717
Buyer,192.168.2.47,notif-1756614695152-3595,Este es el mensaje de la notificacion,510,1756614695717
Seller,192.168.1.61,notif-1756614695204-555,Este es el mensaje de la notificacion,512,1756614695783
Buyer,192.168.2.77,notif-1756614695204-555,Este es el mensaje de la notificacion,512,1756614695783
Seller,192.168.1.78,notif-1756614695326-4679,Este es el mensaje de la notificacion,511,1756614695841
Buyer,192.168.2.100,notif-1756614695326-4679,Este es el mensaje de la notificacion,511,1756614695841
Seller,192.168.1.9,notif-1756614695437-4826,Este es el mensaje de la notificacion,505,1756614695946
Buyer,192.168.2.46,notif-1756614695437-4826,Este es el mensaje de la notificacion,505,1756614695946
Seller,192.168.1.31,notif-1756614695437-9278,Este es el mensaje de la notificacion,505,1756614695946
Buyer,192.168.2.1,notif-1756614695437-9278,Este es el mensaje de la notificacion,505,1756614695946
Seller,192.168.1.78,notif-1756614695468-4394,Este es el mensaje de la notificacion,502,1756614696047
Buyer,192.168.2.36,notif-1756614695468-4394,Este es el mensaje de la notificacion,502,1756614696047
Seller,192.168.1.56,notif-1756614695509-8839,Este es el mensaje de la notificacion,507,1756614696093
Buyer,192.168.2.91,notif-1756614695509-8839,Este es el mensaje de la notificacion,507,1756614696093
Seller,192.168.1.98,notif-1756614695606-8973,Este es el mensaje de la notificacion,509,1756614696176
Buyer,192.168.2.18,notif-1756614695606-8973,Este es el mensaje de la notificacion,509,1756614696176
Seller,192.168.1.11,notif-1756614695717-1263,Este es el mensaje de la notificacion,505,1756614696225
Buyer,192.168.2.31,notif-1756614695717-1263,Este es el mensaje de la notificacion,505,1756614696225
Seller,192.168.1.80,notif-1756614695808-3306,Este es el mensaje de la notificacion,503,1756614696312
Buyer,192.168.2.71,notif-1756614695808-3306,Este es el mensaje de la notificacion,503,1756614696312
Seller,192.168.1.76,notif-1756614695922-5747,Este es el mensaje de la notificacion,510,1756614696432
Buyer,192.168.2.47,notif-1756614695922-5747,Este es el mensaje de la notificacion,510,1756614696432
Seller,192.168.1.16,notif-1756614695964-4085,Este es el mensaje de la notificacion,504,1756614696470
Buyer,192.168.2.52,notif-1756614695964-4085,Este es el mensaje de la notificacion,504,1756614696470
Seller,192.168.1.83,notif-1756614696005-7684,Este es el mensaje de la notificacion,502,1756614696509
Buyer,192.168.2.57,notif-1756614696005-7684,Este es el mensaje de la notificacion,502,1756614696509
Seller,192.168.1.9,notif-1756614696093-7991,Este es el mensaje de la notificacion,503,1756614696596
Buyer,192.168.2.61,notif-1756614696093-7991,Este es el mensaje de la notificacion,503,1756614696596
Seller,192.168.1.59,notif-1756614696149-621,Este es el mensaje de la notificacion,512,1756614696663
Buyer,192.168.2.19,notif-1756614696149-621,Este es el mensaje de la notificacion,512,1756614696663
Seller,192.168.1.35,notif-1756614696149-4392,Este es el mensaje de la notificacion,512,1756614696663
Buyer,192.168.2.71,notif-1756614696149-4392,Este es el mensaje de la notificacion,512,1756614696663
Seller,192.168.1.24,notif-1756614696208-6972,Este es el mensaje de la notificacion,505,1756614696716
Buyer,192.168.2.32,notif-1756614696208-6972,Este es el mensaje de la notificacion,505,1756614696716
Seller,192.168.1.39,notif-1756614696335-1548,Este es el mensaje de la notificacion,507,1756614696845
Buyer,192.168.2.13,notif-1756614696335-1548,Este es el mensaje de la notificacion,507,1756614696845
Seller,192.168.1.47,notif-1756614696335-3299,Este es el mensaje de la notificacion,507,1756614696845
Buyer,192.168.2.65,notif-1756614696335-3299,Este es el mensaje de la notificacion,507,1756614696845
Seller,192.168.1.76,notif-1756614696399-8571,Este es el mensaje de la notificacion,505,1756614696904
Buyer,192.168.2.98,notif-1756614696399-8571,Este es el mensaje de la notificacion,505,1756614696904
Seller,192.168.1.12,notif-1756614696495-3814,Este es el mensaje de la notificacion,508,1756614697003
Buyer,192.168.2.23,notif-1756614696495-3814,Este es el mensaje de la notificacion,508,1756614697003
Seller,192.168.1.64,notif-1756614696526-7640,Este es el mensaje de la notificacion,500,1756614697028
Buyer,192.168.2.50,notif-1756614696526-7640,Este es el mensaje de la notificacion,500,1756614697028
Seller,192.168.1.37,notif-1756614696567-4306,Este es el mensaje de la notificacion,509,1756614697076
Buyer,192.168.2.78,notif-1756614696567-4306,Este es el mensaje de la notificacion,509,1756614697076
Seller,192.168.1.25,notif-1756614696750-5876,Este es el mensaje de la notificacion,508,1756614697262
Buyer,192.168.2.84,notif-1756614696750-5876,Este es el mensaje de la notificacion,508,1756614697262
Seller,192.168.1.36,notif-1756614696784-2910,Este es el mensaje de la notificacion,502,1756614697290
Buyer,192.168.2.73,notif-1756614696784-2910,Este es el mensaje de la notificacion,502,1756614697290
Seller,192.168.1.82,notif-1756614696822-5724,Este es el mensaje de la notificacion,501,1756614697327
Buyer,192.168.2.4,notif-1756614696822-5724,Este es el mensaje de la notificacion,501,1756614697327
Seller,192.168.1.22,notif-1756614696929-7973,Este es el mensaje de la notificacion,502,1756614697437
Buyer,192.168.2.84,notif-1756614696929-7973,Este es el mensaje de la notificacion,502,1756614697437
Seller,192.168.1.89,notif-1756614697028-5286,Este es el mensaje de la notificacion,509,1756614697537
Buyer,192.168.2.8,notif-1756614697028-5286,Este es el mensaje de la notificacion,509,1756614697537
Seller,192.168.1.47,notif-1756614697062-7210,Este es el mensaje de la notificacion,504,1756614697567
Buyer,192.168.2.51,notif-1756614697062-7210,Este es el mensaje de la notificacion,504,1756614697567
Seller,192.168.1.68,notif-1756614697104-5976,Este es el mensaje de la notificacion,511,1756614697616
Buyer,192.168.2.13,notif-1756614697104-5976,Este es el mensaje de la notificacion,511,1756614697616
Seller,192.168.1.91,notif-1756614697327-4714,Este es el mensaje de la notificacion,513,1756614697840
Buyer,192.168.2.90,notif-1756614697327-4714,Este es el mensaje de la notificacion,513,1756614697840
Seller,192.168.1.2,notif-1756614697396-4650,Este es el mensaje de la notificacion,504,1756614697901
Buyer,192.168.2.31,notif-1756614697396-4650,Este es el mensaje de la notificacion,504,1756614697901
Seller,192.168.1.35,notif-1756614697519-2246,Este es el mensaje de la notificacion,510,1756614698029
Buyer,192.168.2.37,notif-1756614697519-2246,Este es el mensaje de la notificacion,510,1756614698029
Seller,192.168.1.82,notif-1756614697519-6522,Este es el mensaje de la notificacion,508,1756614698027
Buyer,192.168.2.84,notif-1756614697519-6522,Este es el mensaje de la notificacion,508,1756614698027
Seller,192.168.1.43,notif-1756614697625-9359,Este es el mensaje de la notificacion,500,1756614698126
Buyer,192.168.2.55,notif-1756614697625-9359,Este es el mensaje de la notificacion,500,1756614698126
Seller,192.168.1.29,notif-1756614697651-6285,Este es el mensaje de la notificacion,511,1756614698164
Buyer,192.168.2.39,notif-1756614697651-6285,Este es el mensaje de la notificacion,511,1756614698164
Seller,192.168.1.91,notif-1756614697692-6240,Este es el mensaje de la notificacion,504,1756614698196
Buyer,192.168.2.88,notif-1756614697692-6240,Este es el mensaje de la notificacion,504,1756614698196
Seller,192.168.1.35,notif-1756614697725-640,Este es el mensaje de la notificacion,506,1756614698233
Buyer,192.168.2.45,notif-1756614697725-640,Este es el mensaje de la notificacion,506,1756614698233
Seller,192.168.1.18,notif-1756614697725-9286,Este es el mensaje de la notificacion,506,1756614698233
Buyer,192.168.2.81,notif-1756614697725-9286,Este es el mensaje de la notificacion,506,1756614698233
Seller,192.168.1.79,notif-1756614697826-8486,Este es el mensaje de la notificacion,507,1756614698335
Buyer,192.168.2.70,notif-1756614697826-8486,Este es el mensaje de la notificacion,507,1756614698335
Seller,192.168.1.98,notif-1756614697893-3145,Este es el mensaje de la notificacion,506,1756614698402
Buyer,192.168.2.51,notif-1756614697893-3145,Este es el mensaje de la notificacion,506,1756614698402
Seller,192.168.1.22,notif-1756614697911-8047,Este es el mensaje de la notificacion,509,1756614698423
Buyer,192.168.2.31,notif-1756614697911-8047,Este es el mensaje de la notificacion,509,1756614698423
Seller,192.168.1.73,notif-1756614697943-5952,Este es el mensaje de la notificacion,503,1756614698533
Buyer,192.168.2.75,notif-1756614697943-5952,Este es el mensaje de la notificacion,503,1756614698533
Seller,192.168.1.60,notif-1756614698012-4172,Este es el mensaje de la notificacion,504,1756614698539
Buyer,192.168.2.30,notif-1756614698012-4172,Este es el mensaje de la notificacion,504,1756614698539
Seller,192.168.1.72,notif-1756614698067-4828,Este es el mensaje de la notificacion,503,1756614698633
Buyer,192.168.2.93,notif-1756614698067-4828,Este es el mensaje de la notificacion,503,1756614698633
Seller,192.168.1.63,notif-1756614698067-2764,Este es el mensaje de la notificacion,503,1756614698668
Buyer,192.168.2.28,notif-1756614698067-2764,Este es el mensaje de la notificacion,503,1756614698668
Seller,192.168.1.53,notif-1756614698083-4165,Este es el mensaje de la notificacion,504,1756614698700
Buyer,192.168.2.45,notif-1756614698083-4165,Este es el mensaje de la notificacion,504,1756614698700
Seller,192.168.1.32,notif-1756614698121-1388,Este es el mensaje de la notificacion,502,1756614698735
Buyer,192.168.2.24,notif-1756614698121-1388,Este es el mensaje de la notificacion,502,1756614698735
Seller,192.168.1.83,notif-1756614698176-7472,Este es el mensaje de la notificacion,509,1756614698743
Buyer,192.168.2.61,notif-1756614698176-7472,Este es el mensaje de la notificacion,509,1756614698743
Seller,192.168.1.17,notif-1756614698233-6465,Este es el mensaje de la notificacion,513,1756614698851
Buyer,192.168.2.64,notif-1756614698233-6465,Este es el mensaje de la notificacion,513,1756614698851
Seller,192.168.1.63,notif-1756614698261-1645,Este es el mensaje de la notificacion,506,1756614698908
Buyer,192.168.2.79,notif-1756614698261-1645,Este es el mensaje de la notificacion,506,1756614698908
Seller,192.168.1.81,notif-1756614698302-1430,Este es el mensaje de la notificacion,515,1756614698940
Buyer,192.168.2.14,notif-1756614698302-1430,Este es el mensaje de la notificacion,515,1756614698940
Seller,192.168.1.68,notif-1756614698329-6347,Este es el mensaje de la notificacion,506,1756614699039
Buyer,192.168.2.81,notif-1756614698329-6347,Este es el mensaje de la notificacion,506,1756614699039
Seller,192.168.1.88,notif-1756614698369-3054,Este es el mensaje de la notificacion,503,1756614699055
Buyer,192.168.2.81,notif-1756614698369-3054,Este es el mensaje de la notificacion,503,1756614699055
Seller,192.168.1.84,notif-1756614698519-6194,Este es el mensaje de la notificacion,510,1756614699145
Buyer,192.168.2.27,notif-1756614698519-6194,Este es el mensaje de la notificacion,510,1756614699145
Seller,192.168.1.35,notif-1756614698586-6374,Este es el mensaje de la notificacion,505,1756614699174
Buyer,192.168.2.94,notif-1756614698586-6374,Este es el mensaje de la notificacion,505,1756614699174
Seller,192.168.1.61,notif-1756614698619-7848,Este es el mensaje de la notificacion,503,1756614699203
